,kcat,MW,kcat_MW
GLUKA,129.54047571428572,33603.12650000003,13878.045323295384
HPDOAi_num1,89.94032258064516,23359.356699999997,13861.04786397318
ACNPLYS,6.39483334,40889.273500000054,563.0180742634121
PMANM,24.803846153846155,64662.31410000018,1380.9256194536024
MAN6PI_num1,15566.5,36002.34930000003,1556548.4222442105
DDPA,31.563333333333333,39538.97480000005,2873.822616159483
TALA,154.62857142857143,22971.190900000005,24233.08654593337
FBA3hi,5.414017542105263,30400.23550000002,641.1286896635697
TKT2,64521.705882352944,144687.10140000068,1605382.5042380006
PFK_3,84.62,137015.03599999996,2223.3472244608256
NTPTP1_num1,4000.0,50973.24760000002,282501.1290824639
NDPK5,194.85327777777778,67833.64719999998,10341.059768344583
PPCOAC,10.553045454545455,715141.5157000003,53.12370041777958
PUNP5_num1,7950.0,87378.8481,327539.2228476859
DHORDfum,151.8909090909091,122379.98840000003,4468.110185956453
ORPT,262.62268,47043.28240000002,20097.272124021678
PYNP2r,73.24888888888889,92413.46440000006,2853.437014963805
3NTD2pp_num1,12.676,159703.77129999976,285.7390256256276
CYTD,4.383333333333333,59415.56999999998,265.58694968339114
DGTUP,1.6020500000000002,24486.733400000016,235.53080379435164
R01898,7812.9885,38502.75699999999,730512.8461320318
r0423,21.026129032258066,92834.36740000012,815.3668370462655
ACONTb,999.0,99332.77320000049,36205.57328807148
SPMS,89.61916666666667,62671.0586,5147.974315531987
DGNSKm_num1,1.72,50887.02140000004,121.68132128087173
NTD8_num1,12.676,159703.77129999976,285.7390256256276
PUNP4_num1,7950.0,87378.8481,327539.2228476859
HACD1i,1291.2156792452831,87084.28870000046,53377.89990220124
HBCO_nadp,1332.917,31393.196099999986,152851.6301658117
HMGCOAS,1.2808499999999998,46779.764900000024,98.56954197732611
GUI2,67.86666666666666,54611.52130000004,4473.781249525451
DHORTSn,64.35333333333334,93064.8922,2489.3597845912514
GRTT,7.893761928571428,32502.78240000001,874.3110849136759
TRDR,14.073055,69037.53800000007,733.8471137252888
RNDR1_num1,2.831166666666667,238131.63900000084,42.80069646688135
RNDR4_num1,2.831166666666667,238131.63900000084,42.80069646688135
RNDR2_num1,2.831166666666667,238131.63900000084,42.80069646688135
PAPSR_num1,0.24975,26974.264500000027,33.33177073280345
RNDR3_num1,2.831166666666667,238131.63900000084,42.80069646688135
METSOXR1,111.2646,20182.20109999999,19846.822356754743
PGL,14.3,38410.185100000046,1340.2695109636413
AGDC,131.68615625,85243.8154000001,5561.343779316564
PGAMT,1.5664,96864.9172,58.21550426102053
MGCH,97.82,27872.075699999998,12634.581069252767
NTD6_num1,12.676,159703.77129999976,285.7390256256276
DADNKn_num1,1.72,50887.02140000004,121.68132128087173
DGK1,52.0,23218.104300000028,8062.673747227494
DGTCY,1.6020500000000002,24486.733400000016,235.53080379435164
NDPK4m,194.85327777777778,67833.64719999998,10341.059768344583
DTMPK,5759.84635232689,23866.133600000012,868823.0450690511
DTTGY,1.6020500000000002,24486.733400000016,235.53080379435164
DTTUP,1.6020500000000002,24486.733400000016,235.53080379435164
URIDK2r,5759.84635232689,23866.133600000012,868823.0450690511
DURIK1,0.86,85800.66880000004,36.08363481660878
DUTPDP_num1,16.87076923076923,49228.736399999965,1233.7259428574175
TMDS_num1,4.90649271875,65613.69100000005,269.20256303672943
XAND,5.9187,166134.5548000005,128.25339090745217
URO,3.26,56558.90310000011,207.50048810617716
TMN,1.2096925,109665.08520000006,39.71084317363023
XPPT_num1,4.297686666666666,20239.122099999986,764.4438293101662
PUNP3_num1,7950.0,87378.8481,327539.2228476859
3NTD9pp_num1,12.676,159703.77129999976,285.7390256256276
Q23DO,10.783333333333333,75198.24460000002,516.235454783475
ILEDH2,53.72404761904762,39991.45309999999,4836.197648156262
ILETA_num1,18.805,39675.72160000001,1706.282766133735
FOLR2_1,55.85,19175.45399999999,10485.27977486218
DHFS,40.46104,48164.29200000009,3024.226827625738
RMPA,70.12666666666667,76019.47410000039,3320.938522514703
G1SAT_num1,0.51,92896.65860000001,19.76389708380749
D4DGCD,4.406,34039.73110000004,465.97312867727027
ORNTAC,2.1999998,86553.18000000002,91.50442860678254
ACOTA,1.185,81954.84479999998,52.05305446445066
FGLU,200.0,35063.39050000003,20534.237839891706
ASAD,7.244999999999999,75693.31220000006,344.5746954643105
DHDPS,117.72916666666667,124164.80400000006,3413.406910383395
PNP_num1,7950.0,87378.8481,327539.2228476859
NP1_num1,7950.0,87378.8481,327539.2228476859
PYNP1,73.24888888888889,92413.46440000006,2853.437014963805
PUNP7_num1,7950.0,87378.8481,327539.2228476859
FTCL,74.12166664285714,21413.460000000006,12461.227653741413
NMNR_num1,12.676,159703.77129999976,285.7390256256276
NDPK7m,194.85327777777778,67833.64719999998,10341.059768344583
DCTUP,1.6020500000000002,24486.733400000016,235.53080379435164
G1PTT,6.346358333333334,27772.522700000023,822.6436700328984
NDPK6,194.85327777777778,67833.64719999998,10341.059768344583
DUTUP,1.6020500000000002,24486.733400000016,235.53080379435164
TRPS3,20.558813636363638,146057.55180000004,506.7299032387935
3NTD4pp_num1,12.676,159703.77129999976,285.7390256256276
DCTCP,1.6020500000000002,24486.733400000016,235.53080379435164
DUTCP,1.6020500000000002,24486.733400000016,235.53080379435164
RAFH,322071.52695652173,54813.77680000007,21152665.711651467
SKK,42.48888888888889,21923.05210000001,6977.130707087993
SHK3Dr,95.01133333333334,61215.68340000002,5587.470089405224
R02423,41.75,91038.42400000009,1650.9512510893187
R02425,703.8131814818182,193322.08480000033,13106.249376297546
CDPGLC46DH,3.69,36426.153099999974,364.6830331913366
RMI,41.80571428571429,48644.69760000004,3093.8741292241334
RBK_L1,58.98,61009.16250000009,3480.264132457148
DPR_num1,16.84285714285714,33286.62930000004,1821.5808265778849
PANTS,2.1545,63915.891800000034,121.35010216661009
DURIPP_num1,7950.0,87378.8481,327539.2228476859
DCYTD,4.383333333333333,59415.56999999998,265.58694968339114
R02513,0.46515384615384614,32216.412400000027,51.97828440245087
LGTHL_num1,144.98947368421054,13633.484099999996,38285.3056074755
AMID2,261.36285869565216,29398.94460000002,32004.76425620895
TARTRDH2,103.98120746153846,38727.58720000003,9665.780233826139
ABUTD_num1,1.374,53320.42750000009,92.76744827299052
PUNP2_num1,7950.0,87378.8481,327539.2228476859
BETALDHx,80.33571428571429,107330.54760000014,2694.559730622031
BETALDHy,80.33571428571429,107330.54760000014,2694.559730622031
FBA2,5.414017542105263,30400.23550000002,641.1286896635697
R02630,33.427110037999995,69024.91580000028,1743.3935955167003
ACGK,63.46666666666667,27723.965800000005,8241.245197323104
4HOXPACMON,244.27766666666668,55849.16230000011,15745.976551558737
M1PD,67.8875,41117.37270000001,5943.8379437118065
NTD10_num1,12.676,159703.77129999976,285.7390256256276
SERH,20.558813636363638,146057.55180000004,506.7299032387935
R02727,34.49633333333333,88278.2861000003,1406.764964368736
PGMT_B,48.738506666666666,50203.050399999964,3494.9793409366243
SDPDS_num1,175.03814666666668,51052.159200000024,12343.010322666229
DAPE,71.69108333333334,61741.34620000002,4180.146949889472
G6PBDH,1256.9841285714285,55631.24090000002,81341.7567116886
G6PIh,1473.84773,50542.45219999997,104978.12427074923
PGIA,1473.84773,50542.45219999997,104978.12427074923
PUNP6_num1,7950.0,87378.8481,327539.2228476859
PPM2,105.95,44018.45640000008,8665.00171050976
DRBK,16.708571428571428,62275.860600000095,965.8775738035654
GLCRD,21.762727272727272,50747.98990000012,1543.8211116578234
TDPDRR,5759.84635232689,31641.412300000047,655326.2121102215
UAMAGS,94.14696981818182,49650.09030000006,6826.353976348239
UAAGDS,3.7085714285714286,54324.9595000001,245.7591734211439
PSP_D,166.807695,22143.771800000013,27118.5824810568
SPRMS,89.61916666666667,62671.0586,5147.974315531987
TYRTRSm_num1,5.905,95472.80280000009,222.66026948566738
BTDD-RR,51.683846153846154,149361.35679999995,1245.7160951141427
R02947,2.2,28798.995200000012,275.00959477919554
NNATr,14.133333333333333,44312.45000000002,1148.210040293416
R03012,5.091545454545455,46255.923400000094,396.2641384943922
HPh,338.10405555555553,30476.113600000044,39938.64230772516
PNTK_num1,2.12,36639.26510000003,208.30112119252067
R03024,1193.8635483870967,50493.14910000007,85118.65175375926
ECOAH1_num1,1111.9,27553.2244,145276.64500856024
PTPATim,10.478768555555556,109071.52739999993,345.860809867049
ICHORT_num1,32.257222222222225,35106.53620000003,3307.817078233993
ALATRS,6.545606666666667,97278.71000000054,242.23372205490665
R03050_num1,121.0,81512.56520000013,5343.961374926762
R03051,1.8418181818181818,37457.21300000002,177.01651894243844
R03062,5759.84635232689,214836.90120000002,96517.15674800843
DHPS,77.02221538461538,31001.307700000038,8944.138036622728
DHPS2_1,77.02221538461538,31001.307700000038,8944.138036622728
DHQS,1568.34375,40816.54500000003,138327.17835377777
DHQTi_num1,10.46,56262.50940000003,669.2911567858362
AMID3,261.36285869565216,29398.94460000002,32004.76425620895
UPP3S_1_num1,4.6,29113.97470000002,568.7990104628341
AMID,261.36285869565216,29398.94460000002,32004.76425620895
DBTS,17.365760416875,50319.77360000005,1242.3890854061779
UAMAS,46.16935483870968,48364.013500000045,3436.6394637482827
UPP3MT_num1,4.6,53868.290100000115,307.41647765797495
UPPDC1,333.147,79292.47040000003,15125.385726410657
CHCOAL,0.25794285714285714,59260.21920000006,15.669774736747595
AOXSr,1327.4199636363637,85161.8972000001,56113.26222416407
PPPGO_1,1.44043108303,51202.304300000076,101.27575252327057
TMPPP_num1,999.0,23680.683999999987,151870.61319681484
AMAOTr,58.97429411588235,100221.97260000011,2118.372381917937
PFK_2_num1,84.62,137015.03599999996,2223.3472244608256
HSTPT,309.9175864198889,80071.92900000006,13933.763368078706
SHSL1,63.396523809523806,166819.82320000028,1368.1077064844014
PPCDC,1.8263888833333333,43977.22460000004,149.50920709079932
3HPAOX,244.27766666666668,55849.16230000011,15745.976551558737
G6PI3,1473.84773,50542.45219999997,104978.12427074923
NT5C_num1,12.676,159703.77129999976,285.7390256256276
NNDPRm,400.852,62785.19360000004,22984.196070074697
R03371,5759.84635232689,41945.942399999985,494337.3704813177
IGPDH,1000.0,21548.467700000012,167065.24334442575
AUNOR,1.7041667500000002,157219.40320000015,39.021902991169696
